1980,1990,2000,2010,2017,dest,origin
0,0,1,5,10,AUS,ZMB
0,0,1,775,986,AUS,ZWE
0,0,0,14,30,AUT,MAR
0,0,679,7359,26939,AUT,AFG
0,0,17,173,82,AUT,AGO
0,0,120,180,88,AUT,ALB
0,0,0,0,0,AUT,ARE
0,0,22,855,692,AUT,ARM
0,0,0,0,0,AUT,AUS
0,0,1,0,0,AUT,AUT
0,0,17,381,323,AUT,AZE
0,0,3,24,16,AUT,BDI
0,0,0,5,0,AUT,BEN
0,0,0,7,9,AUT,BFA
0,0,8,64,276,AUT,BGD
0,0,62,5,0,AUT,BGR
0,0,1398,211,117,AUT,BIH
0,0,0,96,82,AUT,BLR
0,0,0,15,11,AUT,BOL
0,0,0,1,0,AUT,BOL
0,0,0,1,0,AUT,BTN
0,0,0,0,0,AUT,CAN
0,0,11,0,0,AUT,CHL
0,0,37,225,559,AUT,CHN
0,0,3,28,70,AUT,CIV
0,0,20,199,233,AUT,CMR
0,0,13,102,131,AUT,COG
0,0,28,22,0,AUT,COL
0,0,11,21,14,AUT,CRI
0,0,0,0,0,AUT,DEU
0,0,5,33,43,AUT,DZA
0,0,23,40,185,AUT,EGY
0,0,1,63,303,AUT,ERI
0,0,0,3,0,AUT,EST
0,0,55,127,188,AUT,ETH
0,0,0,1,0,AUT,FRA
0,0,0,0,0,AUT,GAB
0,0,3,730,555,AUT,GEO
0,0,38,35,31,AUT,GHA
0,0,7,47,142,AUT,GIN
0,0,0,71,134,AUT,GMB
0,0,0,2,0,AUT,GNB
0,0,0,1,0,AUT,GNB
0,0,0,0,0,AUT,GNB
0,0,0,5,9,AUT,GTM
0,0,26,8,0,AUT,HRV
0,0,0,0,0,AUT,HTI
0,0,2,0,0,AUT,HUN
0,0,3,1,0,AUT,IDN
0,0,4,43,63,AUT,IND
0,0,0,0,0,AUT,IRL
0,0,1902,2320,7414,AUT,IRQ
0,0,0,2,11,AUT,ISR
0,0,0,0,0,AUT,JAM
0,0,7,9,62,AUT,JOR
0,0,0,34,100,AUT,KAZ
0,0,0,11,30,AUT,KEN
0,0,0,217,244,AUT,KGZ
0,0,180,1,0,AUT,KHM
0,0,0,0,0,AUT,KWT
0,0,58,36,68,AUT,LBN
0,0,20,27,18,AUT,LBR
0,0,2,2,80,AUT,LBY
0,0,13,31,67,AUT,LKA
0,0,0,0,0,AUT,LTU
0,0,0,2,0,AUT,LVA
0,0,0,2,0,AUT,MDG
0,0,0,0,0,AUT,MDV
0,0,0,1,0,AUT,MEX
0,0,9,161,75,AUT,MKD
0,0,0,1,11,AUT,MLI
0,0,0,7,36,AUT,MMR
0,0,0,12,12,AUT,MNE
0,0,8,131,177,AUT,MNG
0,0,0,6,0,AUT,MRT
0,0,0,0,0,AUT,MUS
0,0,0,0,0,AUT,MWI
0,0,0,1,0,AUT,NER
0,0,55,228,407,AUT,NGA
0,0,0,0,0,AUT,NIC
0,0,0,35,39,AUT,NPL
0,0,38,69,270,AUT,PAK
0,0,3,3,0,AUT,PER
0,0,0,6,10,AUT,PHL
0,0,10,1,0,AUT,POL
0,0,0,0,0,AUT,PRT
0,0,2079,40,9,AUT,ROU
0,0,201,17229,11301,AUT,RUS
0,0,57,54,19,AUT,RWA
0,0,0,0,0,AUT,SAU
0,0,29,191,298,AUT,SDN
0,0,1,3,13,AUT,SEN
0,0,16,46,26,AUT,SLE
0,0,0,0,0,AUT,SLV
0,0,54,1093,5671,AUT,SOM
0,0,0,0,5,AUT,SSD
0,0,2,4,0,AUT,SVK
0,0,1,0,0,AUT,SVN
0,0,6,3,0,AUT,TCD
0,0,10,27,12,AUT,TGO
0,0,0,0,0,AUT,THA
0,0,28,44,166,AUT,TJK
0,0,0,14,7,AUT,TKM
0,0,36,13,7,AUT,TUN
0,0,438,1288,802,AUT,TUR
0,0,4,18,23,AUT,UGA
0,0,14,282,292,AUT,UKR
0,0,0,1,0,AUT,USA
0,0,5,117,113,AUT,UZB
0,0,0,0,0,AUT,VEN
0,0,243,42,17,AUT,VNM
0,0,0,9,163,AUT,YEM
0,0,0,2,0,AUT,ZAF
0,0,0,0,0,AUT,ZMB
0,0,1,18,22,AUT,ZWE
0,0,172,718,587,AZE,AFG
0,0,0,3,0,AZE,ARM
0,0,0,0,0,AZE,AZE
0,0,0,0,0,AZE,CIV
0,0,2,0,0,AZE,DZA
0,0,0,0,0,AZE,IDN
0,0,19,23,8,AZE,IRQ
0,0,0,0,0,AZE,JOR
0,0,0,0,0,AZE,LBY
0,0,0,0,0,AZE,LKA
0,0,0,3,16,AZE,PAK
0,0,64,1028,419,AZE,RUS
0,0,1,0,0,AZE,SDN
0,0,0,0,0,AZE,TKM
0,0,0,0,0,AZE,TUR
0,0,0,0,6,AZE,UKR
0,0,0,0,0,AZE,UZB
0,0,1,0,8,AZE,YEM
0,0,0,0,0,BDI,AGO
0,0,0,0,0,BDI,BDI
0,0,0,6,0,BDI,BEN
0,0,0,0,0,BDI,CMR
0,0,2,0,0,BDI,COG
0,0,0,0,0,BDI,COM
0,0,4,0,0,BDI,ETH
0,0,0,0,0,BDI,GNB
0,0,0,0,0,BDI,IND
0,0,0,0,0,BDI,KEN
0,0,0,0,13,BDI,MLI
0,0,0,0,0,BDI,MOZ
0,0,0,8,0,BDI,MRT
0,0,0,0,0,BDI,NGA
0,0,0,0,0,BDI,PAK
183810,242200,1260,366,422,BDI,RWA
0,0,0,0,0,BDI,SEN
0,0,1,0,0,BDI,SLE
0,30,11,17,23,BDI,SOM
0,0,0,0,0,BDI,SSD
0,0,0,0,21,BDI,TUR
0,300,1,10,7,BDI,UGA
0,0,0,0,0,BDI,USA
0,0,0,1,0,BDI,ZMB
0,0,21,16,70,BEL,MAR
0,0,275,501,3201,BEL,AFG
0,0,338,117,91,BEL,AGO
0,0,134,216,534,BEL,ALB
0,0,0,2,0,BEL,ARE
0,0,51,61,127,BEL,ARM
0,0,9,26,75,BEL,AZE
0,0,976,255,454,BEL,BDI
0,0,0,0,0,BEL,BEL
0,0,0,2,30,BEL,BEN
0,0,6,24,76,BEL,BFA
0,0,6,10,18,BEL,BGD
0,0,20,24,14,BEL,BGR
0,0,468,67,50,BEL,BIH
0,0,8,76,41,BEL,BLR
0,0,7,4,0,BEL,BOL
0,0,2,0,0,BEL,BOL
0,0,4,2,0,BEL,BTN
0,0,84,59,48,BEL,CHL
0,0,52,441,1197,BEL,CHN
0,0,28,185,153,BEL,CIV
0,0,56,266,404,BEL,CMR
0,0,48,31,31,BEL,COG
0,0,82,33,33,BEL,COL
0,0,41,1,8,BEL,CRI
0,0,0,3,0,BEL,DEU
0,0,10,68,267,BEL,DJI
0,0,216,35,46,BEL,DZA
0,0,4,0,0,BEL,ECU
0,0,5,9,50,BEL,EGY
0,0,0,36,1000,BEL,ERI
0,0,0,4,0,BEL,ESP
0,0,0,3,0,BEL,EST
0,0,105,87,121,BEL,ETH
0,0,1,2,16,BEL,GAB
0,0,36,19,49,BEL,GEO
0,0,55,9,36,BEL,GHA
0,0,51,979,2690,BEL,GIN
0,0,0,0,15,BEL,GMB
0,0,3,9,11,BEL,GNB
0,0,2,5,6,BEL,GTM
0,0,0,0,0,BEL,GUY
0,0,0,0,0,BEL,HND
0,0,71,8,5,BEL,HRV
0,0,16,6,0,BEL,HTI
0,0,0,88,49,BEL,HUN
0,0,51,3,20,BEL,IND
0,0,314,962,4000,BEL,IRQ
0,0,18,1,13,BEL,ISR
0,0,0,0,0,BEL,JAM
0,0,16,17,24,BEL,JOR
0,0,0,13,38,BEL,KAZ
0,0,6,18,22,BEL,KEN
0,0,0,10,64,BEL,KGZ
0,0,27,13,8,BEL,KHM
0,0,0,0,7,BEL,KWT
0,0,88,62,99,BEL,LBN
0,0,51,21,15,BEL,LBR
